gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcd,fyr,at,ni,optgr,revt,cik,costat,mkvalt,gind,gsector,sic
029127,20101231,2010,INDL,C,D,STD,INCY,45337C102,INCYTE CORP,USD,12,489.5810,-31.8460,4.1380,169.8780,0000879169,A,2041.5168,352010,35,2836
029127,20111231,2011,INDL,C,D,STD,INCY,45337C102,INCYTE CORP,USD,12,328.9620,-186.5400,4.9950,94.4550,0000879169,A,1898.3447,352010,35,2836
029127,20121231,2012,INDL,C,D,STD,INCY,45337C102,INCYTE CORP,USD,12,330.4190,-44.3200,5.4690,297.0590,0000879169,A,2216.8038,352010,35,2836
029127,20131231,2013,INDL,C,D,STD,INCY,45337C102,INCYTE CORP,USD,12,629.5680,-83.1470,5.7540,354.9470,0000879169,A,8251.9306,352010,35,2836
029127,20141231,2014,INDL,C,D,STD,INCY,45337C102,INCYTE CORP,USD,12,830.0690,-48.4810,1.8640,511.4950,0000879169,A,12492.8175,352010,35,2836
029127,20151231,2015,INDL,C,D,STD,INCY,45337C102,INCYTE CORP,USD,12,1007.4400,6.5310,1.9010,753.7510,0000879169,A,20242.1925,352010,35,2836
029127,20161231,2016,INDL,C,D,STD,INCY,45337C102,INCYTE CORP,USD,12,1638.5970,104.2220,2.7260,1105.7190,0000879169,A,18935.8892,352010,35,2836
029127,20171231,2017,INDL,C,D,STD,INCY,45337C102,INCYTE CORP,USD,12,2302.5820,-313.1420,2.5630,1536.2160,0000879169,A,20008.7187,352010,35,2836
029127,20181231,2018,INDL,C,D,STD,INCY,45337C102,INCYTE CORP,USD,12,2645.7620,109.4930,3.2450,1881.8830,0000879169,A,13562.1573,352010,35,2836
029127,20191231,2019,INDL,C,D,STD,INCY,45337C102,INCYTE CORP,USD,12,3426.7500,446.9060,3.4260,2158.7590,0000879169,A,18876.6630,352010,35,2836
029127,20201231,2020,INDL,C,D,STD,INCY,45337C102,INCYTE CORP,USD,12,3560.9180,-295.6970,2.2560,2666.7020,0000879169,A,19091.1532,352010,35,2836
029901,20100731,2010,INDL,C,D,STD,CPRT,217204106,COPART INC,USD,7,1228.8120,151.6270,0.9280,772.8790,0000900075,A,3074.1877,202010,20,5010
029901,20110731,2011,INDL,C,D,STD,CPRT,217204106,COPART INC,USD,7,1084.4360,166.3750,1.1170,872.2460,0000900075,A,2867.9607,202010,20,5010
029901,20120731,2012,INDL,C,D,STD,CPRT,217204106,COPART INC,USD,7,1155.0660,182.1190,0.8800,924.1910,0000900075,A,2955.6014,202010,20,5010
029901,20130731,2013,INDL,C,D,STD,CPRT,217204106,COPART INC,USD,7,1334.4810,180.0250,0.3350,1046.3860,0000900075,A,4079.8425,202010,20,5010
029901,20140731,2014,INDL,C,D,STD,CPRT,217204106,COPART INC,USD,7,1506.8040,178.6870,4.9860,1163.4890,0000900075,A,4210.6533,202010,20,5010
029901,20150731,2015,INDL,C,D,STD,CPRT,217204106,COPART INC,USD,7,1799.9520,219.7830,2.8910,1146.0790,0000900075,A,4329.2207,202010,20,5010
029901,20160731,2016,INDL,C,D,STD,CPRT,217204106,COPART INC,USD,7,1649.8200,270.3600,0.4320,1268.4490,0000900075,A,5554.5537,202010,20,5010
029901,20170731,2017,INDL,C,D,STD,CPRT,217204106,COPART INC,USD,7,1982.5010,394.2270,0.9390,1447.9810,0000900075,A,7258.0671,202010,20,5010
029901,20180731,2018,INDL,C,D,STD,CPRT,217204106,COPART INC,USD,7,2307.6980,417.8670,2.3830,1805.6950,0000900075,A,13423.4636,202010,20,5010
029901,20190731,2019,INDL,C,D,STD,CPRT,217204106,COPART INC,USD,7,2547.6170,591.6930,1.9500,2041.9570,0000900075,A,17815.6187,202010,20,5010
029901,20200731,2020,INDL,C,D,STD,CPRT,217204106,COPART INC,USD,7,3455.2610,699.9070,1.1750,2205.5830,0000900075,A,21943.1238,202010,20,5010
030662,20101231,2010,INDL,C,D,STD,SIRI,82968B103,SIRIUS XM HOLDINGS INC,USD,12,7383.0860,43.0550,71.1790,2816.9920,0000908937,A,6411.5012,502010,50,4832
030662,20111231,2011,INDL,C,D,STD,SIRI,82968B103,SIRIUS XM HOLDINGS INC,USD,12,7495.9960,426.9610,77.4500,3014.5240,0000908937,A,6830.8276,502010,50,4832
030662,20121231,2012,INDL,C,D,STD,SIRI,82968B103,SIRIUS XM HOLDINGS INC,USD,12,9054.8430,3472.7020,58.6260,3402.0400,0000908937,A,15208.4516,502010,50,4832
030662,20131231,2013,INDL,C,D,STD,SIRI,82968B103,SIRIUS XM HOLDINGS INC,USD,12,8844.7800,377.2150,57.2280,3799.0950,0000908937,A,21275.8113,502010,50,4832
030662,20141231,2014,INDL,C,D,STD,SIRI,82968B103,SIRIUS XM HOLDINGS INC,USD,12,8375.5090,493.2410,61.8520,4181.0950,0000908937,A,19761.4165,502010,50,4832
030662,20151231,2015,INDL,C,D,STD,SIRI,82968B103,SIRIUS XM HOLDINGS INC,USD,12,8046.6620,509.7240,145.3660,4570.0580,0000908937,A,20950.9233,502010,50,4832
030662,20161231,2016,INDL,C,D,STD,SIRI,82968B103,SIRIUS XM HOLDINGS INC,USD,12,8003.5950,745.9330,55.2220,5017.2200,0000908937,A,21097.2142,502010,50,4832
030662,20171231,2017,INDL,C,D,STD,SIRI,82968B103,SIRIUS XM HOLDINGS INC,USD,12,8329.3740,647.9080,27.3390,5425.1290,0000908937,A,24268.6971,502010,50,4832
030662,20181231,2018,INDL,C,D,STD,SIRI,82968B103,SIRIUS XM HOLDINGS INC,USD,12,8172.7360,1175.8930,31.7040,5770.6920,0000908937,A,24813.4103,502010,50,4832
030662,20191231,2019,INDL,C,D,STD,SIRI,82968B103,SIRIUS XM HOLDINGS INC,USD,12,11149.0000,914.0000,22.0000,7794.0000,0000908937,A,31545.8000,502010,50,4832
030662,20201231,2020,INDL,C,D,STD,SIRI,82968B103,SIRIUS XM HOLDINGS INC,USD,12,10333.0000,131.0000,11.0000,8040.0000,0000908937,A,26582.0100,502010,50,4832
030736,20150131,2014,INDL,C,D,STD,OKTA,679295105,OKTA INC,USD,1,,,,,0001660134,A,,451020,45,7370
030736,20160131,2015,INDL,C,D,STD,OKTA,679295105,OKTA INC,USD,1,149.7630,-76.3020,10.7580,85.9070,0001660134,A,,451020,45,7370
030736,20170131,2016,INDL,C,D,STD,OKTA,679295105,OKTA INC,USD,1,130.6350,-83.5090,13.5140,160.3260,0001660134,A,,451020,45,7370
030736,20180131,2017,INDL,C,D,STD,OKTA,679295105,OKTA INC,USD,1,367.3970,-114.3590,2.6760,259.9900,0001660134,A,3061.9460,451020,45,7370
030736,20190131,2018,INDL,C,D,STD,OKTA,679295105,OKTA INC,USD,1,864.3350,-125.4970,0.6850,399.2540,0001660134,A,9244.6894,451020,45,7370
030736,20200131,2019,INDL,C,D,STD,OKTA,679295105,OKTA INC,USD,1,1955.3950,-208.9130,0.4150,586.0670,0001660134,A,15703.7959,451020,45,7370
030736,20210131,2020,INDL,C,D,STD,OKTA,679295105,OKTA INC,USD,1,3298.7970,-266.3320,0.4030,835.4240,0001660134,A,33925.9068,451020,45,7370
031587,20110131,2010,INDL,C,D,STD,DLTR,256746108,DOLLAR TREE INC,USD,1,2380.5000,397.3000,0.0100,5882.4000,0000935703,A,6241.2685,255030,25,5331
031587,20120131,2011,INDL,C,D,STD,DLTR,256746108,DOLLAR TREE INC,USD,1,2328.6000,488.3000,0.0080,6630.5000,0000935703,A,9801.3536,255030,25,5331
031587,20130131,2012,INDL,C,D,STD,DLTR,256746108,DOLLAR TREE INC,USD,1,2752.0000,619.3000,0.0110,7394.5000,0000935703,A,8981.1142,255030,25,5331
031587,20140131,2013,INDL,C,D,STD,DLTR,256746108,DOLLAR TREE INC,USD,1,2771.9000,596.7000,0.0120,7840.3000,0000935703,A,10514.8286,255030,25,5331
031587,20150131,2014,INDL,C,D,STD,DLTR,256746108,DOLLAR TREE INC,USD,1,3567.0000,599.2000,0.0120,8602.2000,0000935703,A,14624.0613,255030,25,5331
031587,20160131,2015,INDL,C,D,STD,DLTR,256746108,DOLLAR TREE INC,USD,1,15901.2000,282.4000,1.4470,15498.4000,0000935703,A,19107.5978,255030,25,5331
031587,20170131,2016,INDL,C,D,STD,DLTR,256746108,DOLLAR TREE INC,USD,1,15701.6000,896.2000,0.1900,20719.2000,0000935703,A,18227.3378,255030,25,5331
031587,20180131,2017,INDL,C,D,STD,DLTR,256746108,DOLLAR TREE INC,USD,1,16332.8000,1714.3000,0.0090,22245.5000,0000935703,A,27292.4900,255030,25,5331
031587,20190131,2018,INDL,C,D,STD,DLTR,256746108,DOLLAR TREE INC,USD,1,13501.2000,-1590.8000,0.0100,22823.3000,0000935703,A,23053.4801,255030,25,5331
031587,20200131,2019,INDL,C,D,STD,DLTR,256746108,DOLLAR TREE INC,USD,1,19574.6000,827.0000,0.0070,23610.8000,0000935703,A,20611.8199,255030,25,5331
031587,20210131,2020,INDL,C,D,STD,DLTR,256746108,DOLLAR TREE INC,USD,1,20696.0000,1341.9000,0.0060,25509.3000,0000935703,A,23725.7158,255030,25,5331
033301,20160131,2015,INDL,C,D,STD,DOCU,256163106,DOCUSIGN INC,USD,1,,,,,0001261333,A,,451030,45,7370
033301,20170131,2016,INDL,C,D,STD,DOCU,256163106,DOCUSIGN INC,USD,1,499.6380,-115.4120,3.1030,381.4590,0001261333,A,,451030,45,7370
033301,20180131,2017,INDL,C,D,STD,DOCU,256163106,DOCUSIGN INC,USD,1,619.9730,-52.2760,0.6490,518.1040,0001261333,A,,451030,45,7370
033301,20190131,2018,INDL,C,D,STD,DOCU,256163106,DOCUSIGN INC,USD,1,1615.4170,-426.4580,0.0000,700.9690,0001261333,A,8372.0334,451030,45,7370
033301,20200131,2019,INDL,C,D,STD,DOCU,256163106,DOCUSIGN INC,USD,1,1891.1380,-208.3590,0.0000,973.9710,0001261333,A,14230.2515,451030,45,7370
033301,20210131,2020,INDL,C,D,STD,DOCU,256163106,DOCUSIGN INC,USD,1,2336.5070,-243.2670,0.0090,1453.0470,0001261333,A,44902.8222,451030,45,7370
033861,20161231,2016,INDL,C,D,STD,PDD,722304102,PINDUODUO INC -ADR,USD,12,255.0410,-42.0530,25.5660,72.7160,0001737806,A,,255020,25,7370
033861,20171231,2017,INDL,C,D,STD,PDD,722304102,PINDUODUO INC -ADR,USD,12,2046.3970,-80.7090,19.6410,268.0600,0001737806,A,,255020,25,7370
033861,20181231,2018,INDL,C,D,STD,PDD,722304102,PINDUODUO INC -ADR,USD,12,6278.4390,-1485.5150,89.8470,1907.5760,0001737806,A,,255020,25,7370
033861,20191231,2019,INDL,C,D,STD,PDD,722304102,PINDUODUO INC -ADR,USD,12,10923.0660,-1000.6610,19.1660,4328.8630,0001737806,A,,255020,25,7370
033861,20201231,2020,INDL,C,D,STD,PDD,722304102,PINDUODUO INC -ADR,USD,12,24180.4150,-1092.5090,10.3380,9052.6120,0001737806,A,,255020,25,7370
034410,20161231,2016,INDL,C,D,STD,MRNA,60770K107,MODERNA INC,USD,12,1417.1610,-216.2110,33.2470,108.3960,0001682852,A,,352010,35,2836
034410,20171231,2017,INDL,C,D,STD,MRNA,60770K107,MODERNA INC,USD,12,1084.4890,-255.9160,10.6010,205.8250,0001682852,A,,352010,35,2836
034410,20181231,2018,INDL,C,D,STD,MRNA,60770K107,MODERNA INC,USD,12,1962.1490,-384.7340,19.2230,135.0680,0001682852,A,5020.7607,352010,35,2836
034410,20191231,2019,INDL,C,D,STD,MRNA,60770K107,MODERNA INC,USD,12,1589.4220,-514.0210,7.3540,60.2090,0001682852,A,6582.6637,352010,35,2836
034410,20201231,2020,INDL,C,D,STD,MRNA,60770K107,MODERNA INC,USD,12,7336.7500,-747.0640,5.0370,803.3950,0001682852,A,41661.3824,352010,35,2836
034636,20140630,2014,INDL,C,D,STD,FOXA,35137L105,FOX CORP,USD,6,,,,,0001754301,A,,502010,50,4833
034636,20150630,2015,INDL,C,D,STD,FOXA,35137L105,FOX CORP,USD,6,,,,,0001754301,A,,502010,50,4833
034636,20160630,2016,INDL,C,D,STD,FOXA,35137L105,FOX CORP,USD,6,,,,,0001754301,A,,502010,50,4833
034636,20170630,2017,INDL,C,D,STD,FOXA,35137L105,FOX CORP,USD,6,10348.0000,1372.0000,,9921.0000,0001754301,A,,502010,50,4833
034636,20180630,2018,INDL,C,D,STD,FOXA,35137L105,FOX CORP,USD,6,13121.0000,2187.0000,,10153.0000,0001754301,A,,502010,50,4833
034636,20190630,2019,INDL,C,D,STD,FOXA,35137L105,FOX CORP,USD,6,19509.0000,1595.0000,3.1180,11389.0000,0001754301,A,22709.3583,502010,50,4833
034636,20200630,2020,INDL,C,D,STD,FOXA,35137L105,FOX CORP,USD,6,21750.0000,999.0000,3.8380,12303.0000,0001754301,A,16222.9269,502010,50,4833
035005,20170131,2016,INDL,C,D,STD,ZM,98980L101,ZOOM VIDEO COMUNICATIONS INC,USD,1,,,,,0001585521,A,,451030,45,7370
035005,20180131,2017,INDL,C,D,STD,ZM,98980L101,ZOOM VIDEO COMUNICATIONS INC,USD,1,215.0190,-3.8220,9.7650,151.4780,0001585521,A,,451030,45,7370
035005,20190131,2018,INDL,C,D,STD,ZM,98980L101,ZOOM VIDEO COMUNICATIONS INC,USD,1,354.5650,7.5840,9.1930,330.5170,0001585521,A,,451030,45,7370
035005,20200131,2019,INDL,C,D,STD,ZM,98980L101,ZOOM VIDEO COMUNICATIONS INC,USD,1,1289.8450,25.3050,1.5760,622.6580,0001585521,A,21266.9464,451030,45,7370
035005,20210131,2020,INDL,C,D,STD,ZM,98980L101,ZOOM VIDEO COMUNICATIONS INC,USD,1,5297.9930,672.3160,0.0000,2651.3680,0001585521,A,109220.7764,451030,45,7370
035627,20170630,2017,INDL,C,D,STD,PTON,70614W100,PELOTON INTERACTIVE INC,USD,6,,,,,0001639825,A,,252020,25,3949
035627,20180630,2018,INDL,C,D,STD,PTON,70614W100,PELOTON INTERACTIVE INC,USD,6,271.2000,-47.9000,23.8480,435.1000,0001639825,A,,252020,25,3949
035627,20190630,2019,INDL,C,D,STD,PTON,70614W100,PELOTON INTERACTIVE INC,USD,6,864.5000,-195.6000,32.1080,915.0000,0001639825,A,,252020,25,3949
035627,20200630,2020,INDL,C,D,STD,PTON,70614W100,PELOTON INTERACTIVE INC,USD,6,2981.8000,-71.6000,12.0860,1825.9000,0001639825,A,16641.0529,252020,25,3949
061214,20101231,2010,INDL,C,D,STD,ASML,N07059210,ASML HOLDING NV,USD,12,8200.7170,1355.8530,0.0550,5981.5830,0000937966,A,,453010,45,3559
061214,20111231,2011,INDL,C,D,STD,ASML,N07059210,ASML HOLDING NV,USD,12,9419.4550,1903.0870,0.0530,7331.0880,0000937966,A,,453010,45,3559
061214,20121231,2012,INDL,C,D,STD,ASML,N07059210,ASML HOLDING NV,USD,12,9771.4560,1511.5320,0.0430,6239.0280,0000937966,A,,453010,45,3559
061214,20131231,2013,INDL,C,D,STD,ASML,N07059210,ASML HOLDING NV,USD,12,15864.7690,1399.2440,0.1300,7227.5350,0000937966,A,,453010,45,3559
061214,20141231,2014,INDL,C,D,STD,ASML,N07059210,ASML HOLDING NV,USD,12,14767.9940,1448.0540,0.0530,7086.6810,0000937966,A,,453010,45,3559
061214,20151231,2015,INDL,C,D,STD,ASML,N07059210,ASML HOLDING NV,USD,12,14437.0740,1506.3320,0.0570,6827.4610,0000937966,A,,453010,45,3559
061214,20161231,2016,INDL,C,D,STD,ASML,N07059210,ASML HOLDING NV,USD,12,18155.7300,1553.1430,0.0350,7169.8220,0000937966,A,,453010,45,3559
061214,20171231,2017,INDL,C,D,STD,ASML,N07059210,ASML HOLDING NV,USD,12,21875.7120,2546.8610,0.0000,10883.2760,0000937966,A,,453010,45,3559
061214,20181231,2018,INDL,C,D,STD,ASML,N07059210,ASML HOLDING NV,USD,12,23054.6880,2967.1170,0.0000,12529.7590,0000937966,A,,453010,45,3559
061214,20191231,2019,INDL,C,D,STD,ASML,N07059210,ASML HOLDING NV,USD,12,25394.5450,2909.0340,0.0000,13264.1990,0000937966,A,,453010,45,3559
061214,20201231,2020,INDL,C,D,STD,ASML,N07059210,ASML HOLDING NV,USD,12,32867.7420,4283.5800,0.0000,16849.4880,0000937966,A,,453010,45,3559
062263,20101231,2010,INDL,C,D,STD,ALXN,015351109,ALEXION PHARMACEUTICALS INC,USD,12,1012.0370,97.0300,1.4650,540.9570,0000899866,A,7369.8417,352010,35,2836
062263,20111231,2011,INDL,C,D,STD,ALXN,015351109,ALEXION PHARMACEUTICALS INC,USD,12,1394.7510,175.3150,2.5560,783.4310,0000899866,A,13264.6085,352010,35,2836
062263,20121231,2012,INDL,C,D,STD,ALXN,015351109,ALEXION PHARMACEUTICALS INC,USD,12,2613.5600,254.8220,1.9650,1134.1140,0000899866,A,18250.3343,352010,35,2836
062263,20131231,2013,INDL,C,D,STD,ALXN,015351109,ALEXION PHARMACEUTICALS INC,USD,12,3317.6960,252.8950,1.9990,1551.3460,0000899866,A,26172.3011,352010,35,2836
062263,20141231,2014,INDL,C,D,STD,ALXN,015351109,ALEXION PHARMACEUTICALS INC,USD,12,4201.9620,656.9120,1.4720,2233.7330,0000899866,A,36831.3317,352010,35,2836
062263,20151231,2015,INDL,C,D,STD,ALXN,015351109,ALEXION PHARMACEUTICALS INC,USD,12,13133.2300,144.3850,1.4610,2604.0470,0000899866,A,43042.1653,352010,35,2836
062263,20161231,2016,INDL,C,D,STD,ALXN,015351109,ALEXION PHARMACEUTICALS INC,USD,12,13253.0000,399.0000,2.0000,3084.0000,0000899866,A,27406.4000,352010,35,2836
062263,20171231,2017,INDL,C,D,STD,ALXN,015351109,ALEXION PHARMACEUTICALS INC,USD,12,13583.3000,443.3000,0.7000,3551.1000,0000899866,A,26584.8570,352010,35,2836
062263,20181231,2018,INDL,C,D,STD,ALXN,015351109,ALEXION PHARMACEUTICALS INC,USD,12,13931.9000,77.6000,0.0000,4131.2000,0000899866,A,21759.9600,352010,35,2836
062263,20191231,2019,INDL,C,D,STD,ALXN,015351109,ALEXION PHARMACEUTICALS INC,USD,12,17544.6000,2404.3000,0.0000,4991.1000,0000899866,A,23933.5950,352010,35,2836
062263,20201231,2020,INDL,C,D,STD,ALXN,015351109,ALEXION PHARMACEUTICALS INC,USD,12,18103.0000,603.4000,0.0000,6069.9000,0000899866,A,34294.6800,352010,35,2836
063080,20101231,2010,INDL,C,D,STD,ANSS,03662Q105,ANSYS INC,USD,12,2126.8760,153.1320,1.2040,580.2360,0001013462,A,4772.0593,451030,45,7372
063080,20111231,2011,INDL,C,D,STD,ANSS,03662Q105,ANSYS INC,USD,12,2448.4700,180.6750,1.5220,691.4490,0001013462,A,5307.1066,451030,45,7372
063080,20121231,2012,INDL,C,D,STD,ANSS,03662Q105,ANSYS INC,USD,12,2607.4170,203.4830,1.1090,798.0180,0001013462,A,6240.1284,451030,45,7372
063080,20131231,2013,INDL,C,D,STD,ANSS,03662Q105,ANSYS INC,USD,12,2722.3820,245.3270,0.1030,861.2600,0001013462,A,8050.1296,451030,45,7372
063080,20141231,2014,INDL,C,D,STD,ANSS,03662Q105,ANSYS INC,USD,12,2774.1030,254.6900,0.1710,936.0210,0001013462,A,7442.7300,451030,45,7372
063080,20151231,2015,INDL,C,D,STD,ANSS,03662Q105,ANSYS INC,USD,12,2729.9040,252.5210,0.0650,942.7530,0001013462,A,8152.9500,451030,45,7372
063080,20161231,2016,INDL,C,D,STD,ANSS,03662Q105,ANSYS INC,USD,12,2800.5260,265.6360,0.2600,988.4650,0001013462,A,7925.2831,451030,45,7372
063080,20171231,2017,INDL,C,D,STD,ANSS,03662Q105,ANSYS INC,USD,12,2941.6230,259.2510,0.0000,1095.2500,0001013462,A,12425.8973,451030,45,7372
063080,20181231,2018,INDL,C,D,STD,ANSS,03662Q105,ANSYS INC,USD,12,3265.9640,419.3750,0.0000,1293.6360,0001013462,A,11954.6440,451030,45,7372
063080,20191231,2019,INDL,C,D,STD,ANSS,03662Q105,ANSYS INC,USD,12,4838.8870,451.2950,0.0000,1515.8920,0001013462,A,22068.7889,451030,45,7372
063080,20201231,2020,INDL,C,D,STD,ANSS,03662Q105,ANSYS INC,USD,12,5940.5900,433.8870,0.0000,1681.2970,0001013462,A,31494.8936,451030,45,7372
063185,20101231,2010,INDL,C,D,STD,CHKP,M22465104,CHECK POINT SOFTWARE TECHN,USD,12,3605.3020,452.8260,2.1390,1097.8680,0001015922,A,9641.2779,451030,45,7372
063185,20111231,2011,INDL,C,D,STD,CHKP,M22465104,CHECK POINT SOFTWARE TECHN,USD,12,4128.0630,543.9660,2.1250,1246.9860,0001015922,A,10817.6182,451030,45,7372
063185,20121231,2012,INDL,C,D,STD,CHKP,M22465104,CHECK POINT SOFTWARE TECHN,USD,12,4552.3930,620.0000,2.9550,1342.6950,0001015922,A,9481.7416,451030,45,7372
063185,20131231,2013,INDL,C,D,STD,CHKP,M22465104,CHECK POINT SOFTWARE TECHN,USD,12,4886.4370,652.8000,1.9300,1394.1050,0001015922,A,12400.7712,451030,45,7372
063185,20141231,2014,INDL,C,D,STD,CHKP,M22465104,CHECK POINT SOFTWARE TECHN,USD,12,4948.8180,659.5710,2.5590,1495.8160,0001015922,A,14440.4589,451030,45,7372
063185,20151231,2015,INDL,C,D,STD,CHKP,M22465104,CHECK POINT SOFTWARE TECHN,USD,12,5069.8800,685.8660,2.4250,1629.8380,0001015922,A,14233.5248,451030,45,7372
063185,20161231,2016,INDL,C,D,STD,CHKP,M22465104,CHECK POINT SOFTWARE TECHN,USD,12,5217.6360,724.8470,2.7100,1741.3010,0001015922,A,14018.2485,451030,45,7372
063185,20171231,2017,INDL,C,D,STD,CHKP,M22465104,CHECK POINT SOFTWARE TECHN,USD,12,5462.9260,802.9230,2.4650,1854.6580,0001015922,A,16479.2067,451030,45,7372
063185,20181231,2018,INDL,C,D,STD,CHKP,M22465104,CHECK POINT SOFTWARE TECHN,USD,12,5828.2130,821.3050,2.0480,1916.4750,0001015922,A,15949.8597,451030,45,7372
063185,20191231,2019,INDL,C,D,STD,CHKP,M22465104,CHECK POINT SOFTWARE TECHN,USD,12,5764.9000,825.7000,2.8000,1994.8000,0001015922,A,16141.0183,451030,45,7372
063185,20201231,2020,INDL,C,D,STD,CHKP,M22465104,CHECK POINT SOFTWARE TECHN,USD,12,5839.2000,846.6000,1.1000,2064.9000,0001015922,A,18228.8723,451030,45,7372
064768,20101231,2010,INDL,C,D,STD,AMZN,023135106,AMAZON.COM INC,USD,12,18797.0000,1152.0000,,34204.0000,0001018724,A,81180.0000,255020,25,5961
064768,20111231,2011,INDL,C,D,STD,AMZN,023135106,AMAZON.COM INC,USD,12,25278.0000,631.0000,,48077.0000,0001018724,A,78760.5000,255020,25,5961
064768,20121231,2012,INDL,C,D,STD,AMZN,023135106,AMAZON.COM INC,USD,12,32555.0000,-39.0000,,61093.0000,0001018724,A,113894.9800,255020,25,5961
064768,20131231,2013,INDL,C,D,STD,AMZN,023135106,AMAZON.COM INC,USD,12,40159.0000,274.0000,,74452.0000,0001018724,A,183044.6100,255020,25,5961
064768,20141231,2014,INDL,C,D,STD,AMZN,023135106,AMAZON.COM INC,USD,12,54505.0000,-241.0000,,88988.0000,0001018724,A,144312.7500,255020,25,5961
064768,20151231,2015,INDL,C,D,STD,AMZN,023135106,AMAZON.COM INC,USD,12,65444.0000,596.0000,,107006.0000,0001018724,A,318344.1900,255020,25,5961
064768,20161231,2016,INDL,C,D,STD,AMZN,023135106,AMAZON.COM INC,USD,12,83402.0000,2371.0000,,135987.0000,0001018724,A,357687.9900,255020,25,5961
064768,20171231,2017,INDL,C,D,STD,AMZN,023135106,AMAZON.COM INC,USD,12,131310.0000,3033.0000,,177866.0000,0001018724,A,566023.4800,255020,25,5961
064768,20181231,2018,INDL,C,D,STD,AMZN,023135106,AMAZON.COM INC,USD,12,162648.0000,10073.0000,,232887.0000,0001018724,A,737467.2700,255020,25,5961
064768,20191231,2019,INDL,C,D,STD,AMZN,023135106,AMAZON.COM INC,USD,12,225248.0000,11588.0000,,280522.0000,0001018724,A,920224.3200,255020,25,5961
064768,20201231,2020,INDL,C,D,STD,AMZN,023135106,AMAZON.COM INC,USD,12,321195.0000,21331.0000,,386064.0000,0001018724,A,1638235.7900,255020,25,5961
066368,20101231,2010,INDL,C,D,STD,VRSN,92343E102,VERISIGN INC,USD,12,2444.0060,830.9670,0.7880,680.5780,0001014473,A,5643.2851,451020,45,7370
066368,20111231,2011,INDL,C,D,STD,VRSN,92343E102,VERISIGN INC,USD,12,1856.1790,142.8910,0.0000,771.9780,0001014473,A,5694.5538,451020,45,7370
066368,20121231,2012,INDL,C,D,STD,VRSN,92343E102,VERISIGN INC,USD,12,2062.4760,320.0320,0.0000,873.5920,0001014473,A,5954.6774,451020,45,7370
066368,20131231,2013,INDL,C,D,STD,VRSN,92343E102,VERISIGN INC,USD,12,2660.7670,544.4500,,965.0870,0001014473,A,7994.0207,451020,45,7370
066368,20141231,2014,INDL,C,D,STD,VRSN,92343E102,VERISIGN INC,USD,12,2154.8590,355.2600,,1010.1170,0001014473,A,6751.7640,451020,45,7370
066368,20151231,2015,INDL,C,D,STD,VRSN,92343E102,VERISIGN INC,USD,12,2357.7370,375.2360,,1059.3660,0001014473,A,9615.8899,451020,45,7370
066368,20161231,2016,INDL,C,D,STD,VRSN,92343E102,VERISIGN INC,USD,12,2334.5720,440.6450,,1142.1670,0001014473,A,7842.1324,451020,45,7370
066368,20171231,2017,INDL,C,D,STD,VRSN,92343E102,VERISIGN INC,USD,12,2941.1880,457.2480,,1165.0950,0001014473,A,11168.3140,451020,45,7370
066368,20181231,2018,INDL,C,D,STD,VRSN,92343E102,VERISIGN INC,USD,12,1914.5040,582.4890,,1214.9690,0001014473,A,17800.2867,451020,45,7370
066368,20191231,2019,INDL,C,D,STD,VRSN,92343E102,VERISIGN INC,USD,12,1854.0090,612.2990,,1231.6610,0001014473,A,22488.6462,451020,45,7370
066368,20201231,2020,INDL,C,D,STD,VRSN,92343E102,VERISIGN INC,USD,12,1766.9100,814.8880,,1265.0520,0001014473,A,24554.9080,451020,45,7370
111864,20101231,2010,INDL,C,D,STD,CTSH,192446102,COGNIZANT TECH SOLUTIONS,USD,12,4583.0740,733.5400,0.0700,4592.3890,0001058290,A,22275.8359,451020,45,7370
111864,20111231,2011,INDL,C,D,STD,CTSH,192446102,COGNIZANT TECH SOLUTIONS,USD,12,5507.9330,883.6180,0.0700,6121.1560,0001058290,A,19492.7469,451020,45,7370
111864,20121231,2012,INDL,C,D,STD,CTSH,192446102,COGNIZANT TECH SOLUTIONS,USD,12,6521.5710,1051.2630,0.0900,7346.4720,0001058290,A,22288.8123,451020,45,7370
111864,20131231,2013,INDL,C,D,STD,CTSH,192446102,COGNIZANT TECH SOLUTIONS,USD,12,8208.9140,1228.5780,0.0520,8843.1890,0001058290,A,30684.1867,451020,45,7370
111864,20141231,2014,INDL,C,D,STD,CTSH,192446102,COGNIZANT TECH SOLUTIONS,USD,12,11718.9160,1439.2670,0.0680,10262.6810,0001058290,A,32090.8987,451020,45,7370
111864,20151231,2015,INDL,C,D,STD,CTSH,192446102,COGNIZANT TECH SOLUTIONS,USD,12,13065.4000,1623.6000,0.1000,12416.0000,0001058290,A,36552.1800,451020,45,7370
111864,20161231,2016,INDL,C,D,STD,CTSH,192446102,COGNIZANT TECH SOLUTIONS,USD,12,14262.0000,1553.0000,0.1000,13487.0000,0001058290,A,34066.2400,451020,45,7370
111864,20171231,2017,INDL,C,D,STD,CTSH,192446102,COGNIZANT TECH SOLUTIONS,USD,12,15221.0000,1504.0000,0.0000,14810.0000,0001058290,A,41759.7600,451020,45,7370
